"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763105124430537010","Thu Feb 29 07:33:13 +0000 2024","1","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah yang menutupi https://t.co/iNLNr4weny","1763105124430537010","https://pbs.twimg.com/media/GHfOxC2bUAAvyH5.jpg","","in","","0","0","0","https://x.com/SuhardiTeny/status/1763105124430537010","1587029414826893313","SuhardiTeny"
"1763105112283861008","Thu Feb 29 07:33:10 +0000 2024","0","Bencana alam tanah longsor melanda wilayah Kabupaten Luwu Sulawesi Selatan. Tim SAR gabungan TNI-Polri BPBD dan instansi terkait ⁠Berperan Untuk Negeri dengan bergotong royong melakukan pencarian dan evakuasi . #TotalitasMelindungiIndonesia https://t.co/OPWygh0FBr","1763105112283861008","https://pbs.twimg.com/ext_tw_video_thumb/1763105000618946560/pu/img/dkSAiTM1j4Sh1n9p.jpg","","in","Rokan Hilir, Riau","0","0","0","https://x.com/Humasres_Rohil/status/1763105112283861008","2783403607","Humasres_Rohil"
"1763105021158445494","Thu Feb 29 07:32:48 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah https://t.co/gZ57zgom9Q","1763105021158445494","https://pbs.twimg.com/media/GHfOqafbAAAfTp7.jpg","","in","","0","0","0","https://x.com/HumasPulau/status/1763105021158445494","1184297917764341762","HumasPulau"
"1763105011805159758","Thu Feb 29 07:32:46 +0000 2024","0","Polri melalui jajaran Polres Tana Toraja telah melakukan evakuasi cepat terhadap korban yang terdampak banjir di wilayah Kecamatan Makale Kabupaten Tana Toraja Sulawesi Selatan. Banjir yang diakibatkan oleh curah hujan yang tinggi #TotalitasMelindungiIndonesia https://t.co/87wLdDU2qq","1763105011805159758","https://pbs.twimg.com/ext_tw_video_thumb/1763103042843680768/pu/img/gkO5VkCRC7RPQNQG.jpg","","in","","0","0","0","https://x.com/PolisiPalemban3/status/1763105011805159758","1417332422773940224","PolisiPalemban3"
"1763104953898520903","Thu Feb 29 07:32:32 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah https://t.co/AVQF6yLn9m","1763104953898520903","https://pbs.twimg.com/media/GHfOlsiboAAIBgX.jpg","","in","","0","0","0","https://x.com/TeluknagaP74044/status/1763104953898520903","1739180138544467968","TeluknagaP74044"
"1763104862622060963","Thu Feb 29 07:32:10 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah https://t.co/NWmQhNxtMB","1763104862622060963","https://pbs.twimg.com/media/GHfOhzfbAAAfZp8.jpg","","in","Kota Tangerang, Banten","0","0","0","https://x.com/polsekneglasari/status/1763104862622060963","887369365141676032","polsekneglasari"
"1763104624276636084","Thu Feb 29 07:31:13 +0000 2024","0","TNI-Polri Hadir Untuk Kemanusiaan ⁠Berperan Untuk Negeri Potret kesigapan personel TNI-Polri dalam membantu mengevakuasi korban tanah longsor di Kabupaten Luwu Sulawesi Selatan. Selain proses evakuasi personel gabungan juga turut membersihkan sisa timbunan tanah https://t.co/68dI1TwkVa","1763104624276636084","https://pbs.twimg.com/media/GHfOT8PaEAAaNDN.jpg","","in","Kota Tangerang, Banten","0","0","0","https://x.com/polsekneglasari/status/1763104624276636084","887369365141676032","polsekneglasari"
"1763094248541298798","Thu Feb 29 07:30:53 +0000 2024","0","@janenuby salut banget sama tim kepolisian bhabinkamtibmas pulau pramuka yang membantu evakuasi warga sakit pulau panggang ke rsud sangat berjasa. bukti dari #TotalitasMelindungiIndonesia dengan ⁠Berperan Untuk Negeri tercinta ini","1763104538209423765","","janenuby","in","East Java, Indonesia","0","0","0","https://x.com/twicaa/status/1763104538209423765","1729739387867668480","twicaa"
"1763094248541298798","Thu Feb 29 07:30:51 +0000 2024","0","@janenuby Salut sekali pada POLRI bhabinkamtibmas di pulau Pramuka saling membahu memberikan pertolongan kepada warga yang sakit dengan evakuasi ke rsud #TotalitasMelindungiIndonesia dengan Berperan Untuk Negeri","1763104529351164139","","janenuby","in","","0","0","0","https://x.com/As_Nauli2/status/1763104529351164139","1752687599150673920","As_Nauli2"
"1763104528994578704","Thu Feb 29 07:30:51 +0000 2024","0","Polisi melakukan evakuasi ibu hamil yang terjebak macet akibat longsor #TotalitasMelindungiIndonesia Berperan Untuk Negeri https://t.co/L3aq1w0gl5","1763104528994578704","https://pbs.twimg.com/media/GHfOItdagAAOCEg.jpg","","in","Indonesia ","0","0","0","https://x.com/AarraRisnawati/status/1763104528994578704","1622640909115621376","AarraRisnawati"
