"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763132574585733351","Thu Feb 29 22:13:17 +0000 2024","0","@onifess Keluar dikit aja gua udh nangis apalagi kl dia kluar bnyakkkk banjir kali tuh bioskop","1763326603013308587","","onifess","in","","0","0","0","https://x.com/seledrin/status/1763326603013308587","1516047382361743362","seledrin"
"1763170555468124257","Thu Feb 29 22:12:43 +0000 2024","0","@NenkMonica @yunartowijaya Mudah2an rumah nya lgsg tenggelam ditelan banjir biar mampus dia...lihat aja","1763326457072570717","","NenkMonica","in","","0","0","0","https://x.com/kezi25/status/1763326457072570717","1066133788831363072","kezi25"
"1763170555468124257","Thu Feb 29 22:12:13 +0000 2024","2","@ArjayaDirja @NenkMonica @yunartowijaya @psi_id @FaldoMaldini mau cari di mana? coba di got kayaknya habitat mereka di got tp klo banjir gini ya got gak kelihatan","1763326331834745338","","ArjayaDirja","in","","0","0","0","https://x.com/No_name122224/status/1763326331834745338","532850729","No_name122224"
"1763109428881211820","Thu Feb 29 22:11:45 +0000 2024","0","@reyhanarif @Zer0Failed Siapa bilang jangan jangan buta mata &amp; tuli telinga banjir tetap saja terjadi ketika anies jadi gubernur tidak ada bedanya Jadi lihat kenyataan jadi jangan jadi pemuja buta dan tuli","1763326214645928204","","reyhanarif","in","surabaya, jawa timur","0","2","0","https://x.com/sarkubkelana/status/1763326214645928204","459678932","sarkubkelana"
"1763127441311273318","Thu Feb 29 22:11:30 +0000 2024","1","@5t3v3n_P3g3L Here budi emang !!@$%%. Kemaren sepanjang jalan berdoa terus supaya jalanan yg gw lewatin ga banjir secara berangkat msh gelap takut ga liat tau2 masuk genangan yg tinggi msh trauma sabtu bbrp minggu yg lalu Kerja yg bener ngapa jangan tidur aje!","1763326152788357173","","5teV3n_Pe9eL","in","bumi","0","0","0","https://x.com/paradisaayu/status/1763326152788357173","1328836224765677568","paradisaayu"
"1763127441311273318","Thu Feb 29 22:09:58 +0000 2024","0","@5t3v3n_P3g3L Lagi tidur pules masa bodo dg banjir..ngapain mikir banjir..?","1763325767029797301","","5teV3n_Pe9eL","in","","0","0","0","https://x.com/nurulhudha5722/status/1763325767029797301","2332180224","nurulhudha5722"
"1763225400610812336","Thu Feb 29 22:09:13 +0000 2024","0","@brother_djon Jakarta banjir nah iya .","1763325576285401226","","brother_djon","in","","0","0","0","https://x.com/anndaryyyyy/status/1763325576285401226","231022748","anndaryyyyy"
"1763325399117992057","Thu Feb 29 22:08:30 +0000 2024","0","Bersinergi Dalam Kemanusiaan Berperan Untuk Negeri Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban yang terseret arus banjir di wilayah Kecamatan Panjang Kota Bandar Lampung. #TotalitasMelindungiIndonesia https://t.co/dIe2qvhstz","1763325399117992057","https://pbs.twimg.com/media/GHiXGwUaMAADORV.jpg","","in","","0","0","0","https://x.com/humassekklm/status/1763325399117992057","1420922931824132099","humassekklm"
"1762682592166629686","Thu Feb 29 22:04:37 +0000 2024","0","@chroniclea3 JAKARTA LAGI BANJIR KRITIK SI HERU LEKAS!","1763324419420897591","","chroniclea3","in","","0","0","0","https://x.com/Quenmedus4/status/1763324419420897591","1696487672989319168","Quenmedus4"
"1763324413217566848","Thu Feb 29 22:04:35 +0000 2024","0","Prakiraan Cuaca Jumat 1 Maret 2024: Awas Banjir Hujan Akan Guyur Jabodetabek https://t.co/ANYoCvuiev #beritasatu #news #berita","1763324413217566848","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1763324413217566848","154102750","Beritasatu"
"1763202557416251869","Thu Feb 29 22:02:52 +0000 2024","0","@psi_id Bang jakarta banjir tuh","1763323981342573018","","psi_id","in","Semen, Indonesia","0","0","0","https://x.com/se7enh8chi/status/1763323981342573018","1238814757202710532","se7enh8chi"
"1763323802464010629","Thu Feb 29 22:02:10 +0000 2024","0","Gow @psi_id Partai Sekitar Ibukota meneng bae iki piye tho? Biasane muncunge brot brotan lho iki wis banjir ora ono suarane..","1763323802464010629","","","in","___","0","0","0","https://x.com/Edwin_A_J/status/1763323802464010629","926570897225297921","Edwin_A_J"
"1763323737217347953","Thu Feb 29 22:01:54 +0000 2024","0","Dari banjir sekarang kita belajar kalo @psi_id cuma jadiin banjir sebagai alat buat nyerang Anies. FAKTA.","1763323737217347953","","","in","","0","0","0","https://x.com/mieayammayaeim/status/1763323737217347953","1587101768302792709","mieayammayaeim"
"1763146636396843341","Thu Feb 29 22:01:12 +0000 2024","0","@psi_id Bang banjir. https://t.co/r6FRMIdRIp","1763323559949299868","","psi_id","in","Somewhere around here.","0","0","0","https://x.com/rydyoga/status/1763323559949299868","196184750","rydyoga"
"1763134165963387326","Thu Feb 29 22:00:32 +0000 2024","0","@kumparan @Uki23 @psi_id Gimana nih? Banjir sampai 8 jam???","1763323392101613739","","kumparan","in","","0","0","0","https://x.com/Hafsh221/status/1763323392101613739","1573248269538324480","Hafsh221"
"1763243713818685763","Thu Feb 29 21:59:58 +0000 2024","1","@pejabrut Alhamdulillah melimpah ruah sampai banjir https://t.co/aPgTAiqjQU","1763323248853557326","https://pbs.twimg.com/media/GHiVJoHbsAAUr12.jpg","pejabrut","in","","0","0","0","https://x.com/uumaannn/status/1763323248853557326","110088726","uumaannn"
"1763323151625412685","Thu Feb 29 21:59:34 +0000 2024","0","Mungkin Jika Anies Presiden....Betul betul Dia bisa mengatasi Banjir dijakarta dg tuntas .","1763323151625412685","","","in","ajibarang#banyumas#jateng","0","0","0","https://x.com/buahfresh17/status/1763323151625412685","2464332175","buahfresh17"
"1763123616567160932","Thu Feb 29 21:57:25 +0000 2024","0","@pembacot777 @xathrya jaman ahok juga banjir parah jangan2 situ terlalu fokus dengan MU coba lihat jejak digital banjir era ahok","1763322609339638060","","pembacot777","in","","0","0","0","https://x.com/x0ox346051/status/1763322609339638060","1736426933842509824","x0ox346051"
"1763041010672914697","Thu Feb 29 21:55:21 +0000 2024","0","@opposite6892 Kinerjanya merusak yg sdh dibangun Anies. Salah satu kesuksesan Pj Heru banjir kembali melanda Jakarta.","1763322087664755174","","opposite6892","in","","0","0","0","https://x.com/karana0132275/status/1763322087664755174","1686073490250792960","karana0132275"
"1763109428881211820","Thu Feb 29 21:54:41 +0000 2024","0","@Zer0Failed Heru budi lagi bermain main sambil menikmati banjir dengan ban ban dalam mobil.","1763321921264038363","","zer0failed","in","","0","0","0","https://x.com/Purwanto2Puji/status/1763321921264038363","1319169672260939776","Purwanto2Puji"
"1763033106632835369","Thu Feb 29 21:53:15 +0000 2024","0","@pau_sssSs @nananuna30 @bukancowokgalau @opposite6892 Loe aja yg ribet pertanyaannya sudah jelas Jakarta gk pernah lepas dr banjir masih tanya. Dijelaskan perbedaan banjir saat pak Anies dn pak Heru loe gk terima emang gk ada otak..","1763321561459933340","","pau_sssSs","in","","0","3","0","https://x.com/trikartikatika1/status/1763321561459933340","831681443923271681","trikartikatika1"
